RANK,SPECIES NAME (50 CFR PART 17),SCIENTIFIC NAME,STATUS,"SPECIESTOTAL($000)","CUMULATIVETOTAL","CUMULATIVEPERCENT"
958,"Madtom, pygmy",Noturus stanauli,E,6.7,"436,510.75",99.87%
959,"Whale, sperm",Physeter catodon,E,6.6,"436,517.35",99.87%
960,"Chub, slender",Erimystax cahni,T,6.5,"436,523.85",99.87%
961,"Silverside, Waccamaw",Menidia extensa,T,6.5,"436,530.35",99.87%
962,"Iris, dwarf lake",Iris lacustris,T,6.5,"436,536.85",99.88%
963,"Penstemon, blowout",Penstemon haydenii,E,6.5,"436,543.35",99.88%
964,"Agave, Arizona",Agave arizonica,E,6.3,"436,549.65",99.88%
965,"Heartleaf, dwarf-flowered",Hexastylis naniflora,T,6.21,"436,555.86",99.88%
966,"Salamander, Shenandoah",Plethodon shenandoah,E,6.1,"436,561.96",99.88%
967,"Cactus, Peebles Navajo",Pediocactus peeblesianus peeblesianus,E,6.04,"436,568.00",99.88%
968,"Boa, Virgin Islands tree",Epicrates monensis granti,E,6.0,"436,574.00",99.88%
969,"Goetzea, beautiful",Goetzea elegans,E,6.0,"436,580.00",99.89%
970,"Locoweed, Fassett's",Oxytropis campestris chartacea,T,6.0,"436,586.00",99.89%
971,No Common Name,Catesbaea melanocarpa,E,6.0,"436,592.00",99.89%
972,"Fern, Aleutian shield",Polystichum aleuticum,E,6.0,"436,598.00",99.89%
973,"Pigtoe, dark",Pleurobema furvum,E,5.97,"436,603.97",99.89%
974,"Lily, Minnesota dwarf trout",Erythronium propullans,E,5.9,"436,609.87",99.89%
975,"Fern, American hart's-tongue",Asplenium scolopendrium americanum,T,5.86,"436,615.73",99.89%
976,"Jaguarundi, Sinaloan",Herpailurus yagouaroundi tolteca,E,5.8,"436,621.53",99.89%
977,"Cactus, Knowlton",Pediocactus knowltonii,E,5.56,"436,627.10",99.90%
978,"Sumac, Michaux's",Rhus michauxii,E,5.56,"436,632.66",99.90%
979,"Mouse, St. Andrew beach",Peromyscus polionotus peninsularis,E,5.53,"436,638.19",99.90%
980,"Boa, Mona",Epicrates monensis monensis,T,5.5,"436,643.69",99.90%
981,"Shrimp, Kentucky cave",Palaemonias ganteri,E,5.5,"436,649.19",99.90%
982,"Beetle, Hungerford's crawling water",Brychius hungerfordi,E,5.37,"436,654.56",99.90%
983,"Cactus, Mesa Verde",Sclerocactus mesae-verdae,T,5.37,"436,659.93",99.90%
984,"Curlew, Eskimo",Numenius borealis,E,5.33,"436,665.26",99.90%
985,"Cactus, Siler pincushion",Pediocactus sileri,T,5.28,"436,670.53",99.91%
986,"Sand-verbena, large-fruited",Abronia macrocarpa,E,5.1,"436,675.63",99.91%
987,"Hawk, Puerto Rican sharp-shinned",Accipiter striatus venator,E,5.0,"436,680.63",99.91%
988,"Spider, Tooth Cave",Neoleptoneta myopica,E,5.0,"436,685.63",99.91%
989,"Crayfish, cave",Cambarus zophonastes,E,5.0,"436,690.63",99.91%
990,"Crayfish, cave",Cambarus aculabrum,E,5.0,"436,695.63",99.91%
991,Bariaco,Trichilia triacantha,E,5.0,"436,700.63",99.91%
992,"Higo, chumbo",Harrisia portoricensis,T,5.0,"436,705.63",99.91%
993,"Mustard, Penland alpine fen",Eutrema penlandii,T,5.0,"436,710.63",99.91%
994,Palo de rosa,Ottoschulzia rhodoxylon,E,5.0,"436,715.63",99.92%
995,"Pitcher-plant, Alabama canebrake",Sarracenia rubra alabamensis,E,5.0,"436,720.63",99.92%
996,"Wild-buckwheat, clay-loving",Eriogonum pelinophilum,E,5.0,"436,725.63",99.92%
997,"Skink, bluetail mole",Eumeces egregius lividus,T,4.9,"436,730.54",99.92%
998,"Coqui, golden",Eleutherodactylus jasperi,T,4.75,"436,735.28",99.92%
999,"Cactus, Tobusch fishhook",Ancistrocactus tobuschii,E,4.7,"436,739.98",99.92%
1000,"Puma, eastern (Cougar, eastern)",Puma concolor couguar,E,4.68,"436,744.66",99.92%
1001,"Snail, Chittenango ovate amber",Succinea chittenangoensis,T,4.65,"436,749.32",99.92%
1002,"Shiner, palezone",Notropis albizonatus,E,4.5,"436,753.82",99.92%
1003,"Leather flower, Alabama",Clematis socialis,E,4.5,"436,758.32",99.93%
1004,"Trillium, relict",Trillium reliquum,E,4.5,"436,762.82",99.93%
1005,"Riversnail, Anthony's",Athearnia anthonyi,E,4.42,"436,767.23",99.93%
1006,"Cinquefoil, Robbins'",Potentilla robbinsiana,E,4.4,"436,771.63",99.93%
1007,"Darter, Maryland",Etheostoma sellare,E,4.37,"436,776.01",99.93%
1008,"Bulrush, Northeastern",Scirpus ancistrochaetus,E,4.23,"436,780.23",99.93%
1009,"Polygala, Lewton's",Polygala lewtonii,E,4.03,"436,784.27",99.93%
1010,Guajon,Eleutherodactylus cooki,T,4.0,"436,788.27",99.93%
1011,"Catfish, Yaqui",Ictalurus pricei,T,4.0,"436,792.27",99.93%
1012,"Shiner, beautiful",Cyprinella formosa,T,4.0,"436,796.27",99.93%
1013,"Isopod, Socorro",Thermosphaeroma thermophilus,E,4.0,"436,800.27",99.94%
1014,"Bluet, Roan Mountain",Hedyotis purpurea montana,E,4.0,"436,804.27",99.94%
1015,"Boxwood, Vahl's",Buxus vahlii,E,4.0,"436,808.27",99.94%
1016,"Cactus, black lace",Echinocereus reichenbachii albertii,E,4.0,"436,812.27",99.94%
1017,Cobana negra,Stahlia monosperma,T,4.0,"436,816.27",99.94%
1018,"Ladies'-tresses, Canelo Hills",Spiranthes delitescens,E,4.0,"436,820.27",99.94%
1019,"Manaca, palma de",Calyptronoma rivalis,T,4.0,"436,824.27",99.94%
1020,No Common Name,Eugenia woodburyana,E,4.0,"436,828.27",99.94%
1021,No Common Name,Daphnopsis hellerana,E,4.0,"436,832.27",99.94%
1022,"Skink, sand",Neoseps reynoldsi,T,3.9,"436,836.17",99.94%
1023,"Isopod, Madison Cave",Antrolana lira,T,3.83,"436,840.00",99.94%
1024,"Cactus, Chisos Mtn. hedgehog",Echinocereus chisoensis chisoensis,T,3.8,"436,843.80",99.95%
1025,"Goldenrod, Houghton's",Solidago houghtonii,T,3.8,"436,847.60",99.95%
1026,"Roseroot, Leedy's",Sedum integrifolium leedyi,T,3.71,"436,851.31",99.95%
1027,"Blazingstar, Heller's",Liatris helleri,T,3.7,"436,855.01",99.95%
1028,"Goldenrod, white-haired",Solidago albopilosa,T,3.7,"436,858.71",99.95%
1029,"Whale, Sei",Balaenoptera borealis,E,3.6,"436,862.31",99.95%
1030,"Shagreen, Magazine Mountain",Mesodon magazinensis,T,3.5,"436,865.81",99.95%
1031,Chupacallos,Pleodendron macranthum,E,3.5,"436,869.31",99.95%
1032,No Common Name,Gesneria pauciflora,T,3.5,"436,872.81",99.95%
1033,Uvillo,Eugenia haematocarpa,E,3.5,"436,876.31",99.95%
1034,"Amphipod, Hay's Spring",Stygobromus hayi,E,3.33,"436,879.64",99.95%
1035,"Amphianthus, little",Amphianthus pusillus,T,3.2,"436,882.84",99.95%
1036,"Snail, flat-spired three-toothed",Triodopsis platysayoides,T,3.08,"436,885.92",99.96%
1037,"Marstonia, royal",Pyrgulopsis ogmorhaphe,E,3.0,"436,888.92",99.96%
1038,Capa rosa,Callicarpa ampla,E,3.0,"436,891.92",99.96%
1039,Erubia,Solanum drymophilum,E,3.0,"436,894.92",99.96%
1040,Higuero de sierra,Crescentia portoricensis,E,3.0,"436,897.92",99.96%
1041,"Leather flower, Morefield's",Clematis morefieldii,E,3.0,"436,900.92",99.96%
1042,No Common Name,Leptocereus grantianus,E,3.0,"436,903.92",99.96%
1043,No Common Name,Aristida chaseae,E,3.0,"436,906.92",99.96%
1044,No Common Name,Schoepfia arenaria,T,3.0,"436,909.92",99.96%
1045,No Common Name,Mitracarpus polycladus,E,3.0,"436,912.92",99.96%
1046,No Common Name,Mitracarpus maxwelliae,E,3.0,"436,915.92",99.96%
1047,No Common Name,Cordia bellonis,E,3.0,"436,918.92",99.96%
1048,No Common Name,Chamaecrista glandulosa mirabilis,E,3.0,"436,921.92",99.96%
1049,No Common Name,Calyptranthes thomasiana,E,3.0,"436,924.92",99.96%
1050,Palo de nigua,Cornutia obovata,E,3.0,"436,927.92",99.96%
1051,Palo de ramon,Banara vanderbiltii,E,3.0,"436,930.92",99.97%
1052,Pelos del diablo,Aristida portoricensis,E,3.0,"436,933.92",99.97%
1053,"Prickly-ash, St. Thomas",Zanthoxylum thomasianum,E,3.0,"436,936.92",99.97%
1054,"Spurge, Garber's",Chamaesyce garberi,T,3.0,"436,939.92",99.97%
1055,Tectaria estremerana (=Sci. Name),Tectaria estremerana,E,3.0,"436,942.92",99.97%
1056,Polystichum calderonense (=Sci. Name),Polystichum calderonense,E,3.0,"436,945.92",99.97%
1057,Elaphoglossum serpens (=Sci. Name),Elaphoglossum serpens,E,2.86,"436,948.78",99.97%
1058,"Snake, Atlantic salt marsh",Nerodia clarkii taeniata,T,2.86,"436,951.64",99.97%
1059,"Snake, Concho water",Nerodia paucimaculata,T,2.53,"436,954.17",99.97%
1060,"Whale, bowhead",Balaena mysticetus,E,2.5,"436,956.67",99.97%
1061,"Gecko, Monito",Sphaerodactylus micropithecus,E,2.5,"436,959.17",99.97%
1062,"Snail, painted snake coiled forest",Anguispira picta,T,2.5,"436,961.67",99.97%
1063,"Springsnail, Alamosa",Tryonia alamosae,E,2.5,"436,964.17",99.97%
1064,"Springsnail, Socorro",Pyrgulopsis neomexicana,E,2.5,"436,966.67",99.97%
1065,No Common Name,Geocarpon minimum,T,2.5,"436,969.17",99.97%
1066,No Common Name,Ilex sintenisii,E,2.5,"436,971.67",99.97%
1067,No Common Name,Vernonia proctorii,E,2.5,"436,974.17",99.98%
1068,No Common Name,Lyonia truncata proctorii,E,2.5,"436,976.67",99.98%
1069,No Common Name,Auerodendron pauciflorum,E,2.5,"436,979.17",99.98%
1070,No Common Name,Myrcia paganii,E,2.5,"436,981.67",99.98%
1071,No Common Name,Ternstroemia subsessilis,E,2.5,"436,984.17",99.98%
1072,No Common Name,Lepanthes eltoroensis,E,2.5,"436,986.67",99.98%
1073,Palo colorado,Ternstroemia luquillensis,E,2.5,"436,989.17",99.98%
1074,Palo de jazmin,Styrax portoricensis,E,2.5,"436,991.67",99.98%
1075,"Harvestman, Bone Cave",Texella reyesi,E,2.4,"436,994.07",99.98%
1076,"Reed-mustard, clay",Schoenocrambe argillacea,T,2.3,"436,996.37",99.98%
1077,"Seal, Guadalupe fur",Arctocephalus townsendi,T,2.1,"436,998.47",99.98%
1078,"Salamander, Texas blind",Typhlomolge rathbuni,E,2.01,"437,000.47",99.98%
1079,Cahow,Pterodroma cahow,E,2.0,"437,002.47",99.98%
1080,"Pawpaw, four-petal",Asimina tetramera,E,2.0,"437,004.47",99.98%
1081,"Peperomia, Wheeler's",Peperomia wheeleri,E,2.0,"437,006.47",99.98%
1082,"Fern, Elfin tree",Cyathea dryopteroides,E,2.0,"437,008.47",99.98%
1083,Thelypteris yaucoensis (=Sci. Name),Thelypteris yaucoensis,E,2.0,"437,010.47",99.98%
1084,Thelypteris verecunda (=Sci. Name),Thelypteris verecunda,E,2.0,"437,012.47",99.98%
1085,Thelypteris inabonensis (=Sci. Name),Thelypteris inabonensis,E,2.0,"437,014.47",99.98%
1086,Adiantum vivesii (=Sci. Name),Adiantum vivesii,E,2.0,"437,016.47",99.98%
1087,"Pigtoe, oval",Pleurobema pyriforme,E,1.81,"437,018.28",99.99%
1088,"Cory cactus, bunched",Coryphantha ramillosa,T,1.8,"437,020.08",99.99%
1089,"Chub, Chihuahua",Gila nigrescens,T,1.75,"437,021.83",99.99%
1090,"Moccasinshell, Ochlockonee",Medionidus simpsonianus,E,1.75,"437,023.58",99.99%
1091,"Salamander, San Marcos",Eurycea nana,T,1.73,"437,025.31",99.99%
1092,"Pocketbook, shinyrayed",Lampsilis subangulata,E,1.62,"437,026.92",99.99%
1093,"Moccasinshell, Gulf",Medionidus penicillatus,E,1.52,"437,028.45",99.99%
1094,"Lampmussel, Alabama",Lampsilis virescens,E,1.5,"437,029.95",99.99%
1095,"Holly, Cook's",Ilex cookii,E,1.5,"437,031.45",99.99%
1096,No Common Name,Cranichis ricartii,E,1.5,"437,032.95",99.99%
1097,"Slabshell, Chipola",Elliptio chipolaensis,T,1.47,"437,034.42",99.99%
1098,"Sedge, Navajo",Carex specuicola,T,1.45,"437,035.87",99.99%
1099,"Snake, Lake Erie water",Nerodia sipedon insularum,T,1.43,"437,037.30",99.99%
1100,"Cactus, Lloyd's Mariposa",Echinomastus mariposensis,T,1.4,"437,038.70",99.99%
1101,"Sunray, Ash Meadows",Enceliopsis nudicaulis corrugata,T,1.38,"437,040.08",99.99%
1102,"Blazingstar, scrub",Liatris ohlingerae,E,1.24,"437,041.32",99.99%
1103,"Lilliput, pale",Toxolasma cylindrellus,E,1.2,"437,042.52",99.99%
1104,"Milk-vetch, heliotrope",Astragalus montii,T,1.2,"437,043.72",99.99%
1105,"Fatmucket, Arkansas",Lampsilis powelli,T,1.15,"437,044.87",99.99%
1106,Sandlace,Polygonella myriophylla,E,1.14,"437,046.01",99.99%
1107,Pigeon wings,Clitoria fragrans,T,1.13,"437,047.14",99.99%
1108,"Clubshell, black",Pleurobema curtum,E,1.05,"437,048.19",99.99%
1109,"Fringe-tree, pygmy",Chionanthus pygmaeus,E,1.03,"437,049.23",99.99%
1110,"Harebells, Avon Park",Crotalaria avonensis,E,1.03,"437,050.26",99.99%
1111,"Pawpaw, beautiful",Deeringothamnus pulchellus,E,1.03,"437,051.29",99.99%
1112,"Rosemary, short-leaved",Conradina brevifolia,E,1.03,"437,052.33",99.99%
1113,"Anole, Culebra Island giant",Anolis roosevelti,E,1.0,"437,053.33",99.99%
1114,"Pocketbook, speckled",Lampsilis streckeri,E,1.0,"437,054.33",99.99%
1115,"Snail, noonday",Mesodon clarki nantahala,T,1.0,"437,055.33",99.99%
1116,"Butterfly, Saint Francis' satyr",Neonympha mitchellii francisci,E,1.0,"437,056.33",99.99%
1117,"Button, Mohr's Barbara",Marshallia mohrii,T,1.0,"437,057.33",99.99%
1118,"Cactus, Key tree",Pilosocereus robinii,E,1.0,"437,058.33",99.99%
1119,"Gourd, Okeechobee",Cucurbita okeechobeensis okeechobeensis,E,1.0,"437,059.33",99.99%
1120,"Lead-plant, Crenulate",Amorpha crenulata,E,1.0,"437,060.33",99.99%
1121,"Meadowrue, Cooley's",Thalictrum cooleyi,E,1.0,"437,061.33",100.00%
1122,"Milkpea, Small's",Galactia smallii,E,1.0,"437,062.33",100.00%
1123,"Mint, Garrett's",Dicerandra christmanii,E,1.0,"437,063.33",100.00%
1124,"Mint, Lakela's",Dicerandra immaculata,E,1.0,"437,064.33",100.00%
1125,"Mint, scrub",Dicerandra frutescens,E,1.0,"437,065.33",100.00%
1126,"Pennyroyal, Todsen's",Hedeoma todsenii,E,1.0,"437,066.33",100.00%
1127,"Polygala, tiny",Polygala smallii,E,1.0,"437,067.33",100.00%
1128,"Poppy, Sacramento prickly",Argemone pleiacantha pinnatisecta,E,1.0,"437,068.33",100.00%
1129,"Prickly-apple, fragrant",Cereus eriophorus fragrans,E,1.0,"437,069.33",100.00%
1130,"Spurge, deltoid",Chamaesyce deltoidea deltoidea,E,1.0,"437,070.33",100.00%
1131,"Fern, Alabama streak-sorus",Thelypteris pilosa alabamensis,T,1.0,"437,071.33",100.00%
1132,Stirrupshell,Quadrula stapes,E,0.7,"437,072.02",100.00%
1133,"Shrew, Dismal Swamp southeastern",Sorex longirostris fisheri,T,0.5,"437,072.52",100.00%
1134,"Crow, white-necked",Corvus leucognaphalus,E,0.5,"437,073.02",100.00%
1135,"Cactus, Lloyd's hedgehog",Echinocereus lloydii,E,0.5,"437,073.52",100.00%
1136,"Ipomopsis, Holy Ghost",Ipomopsis sancti-spiritus,E,0.5,"437,074.02",100.00%
1137,"Rattleweed, hairy",Baptisia arachnifera,E,0.5,"437,074.52",100.00%
1138,"Thistle, Sacramento Mountains",Cirsium vinaceum,T,0.5,"437,075.02",100.00%
1139,"Trillium, persistent",Trillium persistens,E,0.5,"437,075.52",100.00%
1140,"Elimia, lacy",Elimia crenatella,T,0.47,"437,075.99",100.00%
1141,"Lioplax, cylindrical",Lioplax cyclostomaformis,E,0.47,"437,076.47",100.00%
1142,"Beetle, Comal Springs dryopid",Stygoparnus comalensis,E,0.4,"437,076.87",100.00%
1143,"Beetle, Comal Springs riffle",Heterelmis comalensis,E,0.4,"437,077.27",100.00%
1144,"Beetle, Kretschmarr Cave mold",Texamaurops reddelli,E,0.4,"437,077.67",100.00%
1145,"Beetle, Tooth Cave ground",Rhadine persephone,E,0.4,"437,078.07",100.00%
1146,"Harvestman, Bee Creek Cave",Texella reddelli,E,0.4,"437,078.47",100.00%
1147,"Pseudoscorpion, Tooth Cave",Tartarocreagris texana,E,0.4,"437,078.87",100.00%
1148,"Amphipod, Peck's cave",Stygobromus pecki,E,0.4,"437,079.27",100.00%
1149,"Poppy-mallow, Texas",Callirhoe scabriuscula,E,0.4,"437,079.67",100.00%
1150,"Turtle, ringed map",Graptemys oculifera,T,0.31,"437,079.98",100.00%
1151,"Beetle, Coffin Cave mold",Batrisodes texanus,E,0.3,"437,080.28",100.00%
1152,"Gooseberry, Miccosukee",Ribes echinellum,T,0.3,"437,080.58",100.00%
1153,"Sneezeweed, Virginia",Helenium virginicum,T,0.25,"437,080.83",100.00%
1154,"Darter, bayou",Etheostoma rubrum,T,0.25,"437,081.08",100.00%
1155,"Beaked-rush, Knieskern's",Rhynchospora knieskernii,T,0.2,"437,081.28",100.00%
1156,"Buttercup, autumn",Ranunculus acriformis aestivalis,E,0.2,"437,081.48",100.00%
1157,"Cress, toad-flax",Schoenocrambe suffrutescens,E,0.2,"437,081.68",100.00%
1158,"Primrose, Maguire",Primula maguirei,T,0.2,"437,081.88",100.00%
1159,"Ridge-cress, Barneby",Lepidium barnebyanum,E,0.2,"437,082.08",100.00%
1160,"Cactus, Cochise pincushion",Coryphantha robbinsorum,T,0.14,"437,082.22",100.00%
1161,"Isopod, Lee County cave",Lirceus usdagalun,E,0.1,"437,082.32",100.00%
1162,"Groundsel, San Francisco Peaks",Senecio franciscanus,T,0.1,"437,082.42",100.00%
1163,"Woodpecker, ivory-billed",Campephilus principalis,E,0.03,"437,082.46",100.00%
1164,"Seal, Caribbean monk",Monachus tropicalis,E,0.0,"437,082.46",100.00%
1165,"Vole, Florida salt marsh",Microtus pennsylvanicus dukecampbelli,E,0.0,"437,082.46",100.00%
1166,"Cavefish, Alabama",Speoplatyrhinus poulsoni,E,0.0,"437,082.46",100.00%
1167,"Darter, watercress",Etheostoma nuchale,E,0.0,"437,082.46",100.00%
1168,"Gambusia, Clear Creek",Gambusia heterochir,E,0.0,"437,082.46",100.00%
1169,"Madtom, Scioto",Noturus trautmani,E,0.0,"437,082.46",100.00%
1170,"Pupfish, Leon Springs",Cyprinodon bovinus,E,0.0,"437,082.46",100.00%
1171,"Pebblesnail, flat",Lepyrium showalteri,E,0.0,"437,082.46",100.00%
1172,"Rocksnail, painted",Leptoxis taeniata,T,0.0,"437,082.46",100.00%
1173,"Rocksnail, plicate",Leptoxis plicata,E,0.0,"437,082.46",100.00%
1174,"Rocksnail, round",Leptoxis ampla,T,0.0,"437,082.46",100.00%
1175,"Snail, Virginia fringed mountain",Polygyriscus virginianus,E,0.0,"437,082.46",100.00%
1176,"Skipper, Pawnee montane",Hesperia leonardus montana,T,0.0,"437,082.46",100.00%
1177,"Shrimp, Squirrel Chimney Cave",Palaemonetes cummingi,T,0.0,"437,082.46",100.00%
1178,"Beardtongue, Penland",Penstemon penlandii,E,0.0,"437,082.46",100.00%
1179,"Bellflower, Brooksville",Campanula robinsiae,E,0.0,"437,082.46",100.00%
1180,"Birch, Virginia round-leaf",Betula uber,T,0.0,"437,082.46",100.00%
1181,"Bladderpod, lyrate",Lesquerella lyrata,T,0.0,"437,082.46",100.00%
1182,"Blue-star, Kearney's",Amsonia kearneyana,E,0.0,"437,082.46",100.00%
1183,"Cactus, Nellie cory",Coryphantha minima,E,0.0,"437,082.46",100.00%
1184,"Cactus, Nichol's Turk's head",Echinocactus horizonthalonius nicholii,E,0.0,"437,082.46",100.00%
1185,"Cat's-eye, Terlingua Creek",Cryptantha crassipes,E,0.0,"437,082.46",100.00%
1186,"Irisette, white",Sisyrinchium dichotomum,E,0.0,"437,082.46",100.00%
1187,"Mint, longspurred",Dicerandra cornutissima,E,0.0,"437,082.46",100.00%
1188,"Monkey-flower, Michigan",Mimulus glabratus michiganensis,E,0.0,"437,082.46",100.00%
1189,"Oak, Hinckley",Quercus hinckleyi,T,0.0,"437,082.46",100.00%
1190,"Pawpaw, Rugel's",Deeringothamnus rugelii,E,0.0,"437,082.46",100.00%
1191,"Pitaya, Davis' green",Echinocereus viridiflorus davisii,E,0.0,"437,082.46",100.00%
1192,"Pondweed, Little Aguja Creek",Potamogeton clystocarpus,E,0.0,"437,082.46",100.00%
1193,"Rosemary, Etonia",Conradina etonia,E,0.0,"437,082.46",100.00%
1194,"Skullcap, Florida",Scutellaria floridana,T,0.0,"437,082.46",100.00%
1195,Snakeroot,Eryngium cuneifolium,E,0.0,"437,082.46",100.00%
1196,"Snowbells, Texas",Styrax texanus,E,0.0,"437,082.46",100.00%
1197,"Spurge, telephus",Euphorbia telephioides,T,0.0,"437,082.46",100.00%
1198,"Walnut, West Indian or nogal",Juglans jamaicensis,E,0.0,"437,082.46",100.00%
1199,"Water-willow, Cooley's",Justicia cooleyi,E,0.0,"437,082.46",100.00%
1200,"Wild-buckwheat, gypsum",Eriogonum gypsophilum,T,0.0,"437,082.46",100.00%
1201,"Quillwort, black spored",Isoetes melanospora,E,0.0,"437,082.46",100.00%
1202,"Quillwort, mat-forming",Isoetes tegetiformans,E,0.0,"437,082.46",100.00%
