Rank,Species (50 CFR Part 17),Status,"SpeciesTotal","CumulativeTotal"
978,"Clubshell, black (Pleurobema curtum)",E,$600,"$943,753,892"
978,Amaranthus brownii (=Sci name),E,$600,"$943,754,492"
978,Oha (Delissea rivularis),E,$600,"$943,755,092"
978,"Love grass, Fosberg's (Eragrostis fosbergii)",E,$600,"$943,755,692"
978,Kamakahala (Labordia triflora),E,$600,"$943,756,292"
978,Abutilon eremitopetalum (=Sci name),E,$600,"$943,756,892"
978,Ko`oko`olau (Bidens wiebkei),E,$600,"$943,757,492"
978,Hesperomannia lydgatei (=Sci name),E,$600,"$943,758,092"
978,Alani (Melicope haupuensis),E,$600,"$943,758,692"
978,Lo`ulu (Pritchardia munroi),E,$600,"$943,759,292"
978,Pamakani (Tetramolopium capillare),E,$600,"$943,759,892"
978,Tetramolopium remyi (=Sci name),E,$600,"$943,760,492"
978,Nani wai`ale`ale (Viola kauaiensis var. wahiawaensis),E,$600,"$943,761,092"
978,"Thistle, Loch Lomond coyote (Eryngium constancei)",E,$600,"$943,761,692"
978,Lo`ulu (Pritchardia schattaueri),E,$600,"$943,762,292"
978,`Oha wai (Clermontia oblongifolia ssp. brevipes),E,$600,"$943,762,892"
978,Haha (Cyanea truncata),E,$600,"$943,763,492"
978,Mariscus fauriei (=Sci name),E,$600,"$943,764,092"
978,Stenogyne bifida (=Sci name),E,$600,"$943,764,692"
978,Hau kuahiwi (Hibiscadelphus woodii),E,$600,"$943,765,292"
978,Kamakahala (Labordia tinifolia var. wahiawaensis),E,$600,"$943,765,892"
978,Diellia unisora (=Sci name),E,$600,"$943,766,492"
979,`Oha wai (Clermontia oblongifolia ssp. mauiensis),E,$569,"$943,767,061"
980,"Crow, white-necked (Corvus leucognaphalus)",E,$500,"$943,767,561"
980,"Springsnail, Alamosa (Tryonia alamosae)",E,$500,"$943,768,061"
980,Alani (Melicope saint-johnii),E,$500,"$943,768,561"
980,Kolea (Myrsine linearifolia),T,$500,"$943,769,061"
980,Phyllostegia knudsenii (=Sci name),E,$500,"$943,769,561"
980,Gahnia lanaiensis (=Sci name),E,$500,"$943,770,061"
980,Gouania hillebrandii (=Sci name),E,$500,"$943,770,561"
980,Gouania meyenii (=Sci name),E,$500,"$943,771,061"
980,Koki`o ke`oke`o (Hibiscus waimeae ssp. hannerae),E,$500,"$943,771,561"
980,Alani (Melicope reflexa),E,$500,"$943,772,061"
980,Munroidendron racemosum (=Sci name),E,$500,"$943,772,561"
980,Neraudia sericea (=Sci name),E,$500,"$943,773,061"
980,"Remya, Maui (Remya mauiensis)",E,$500,"$943,773,561"
980,Tetramolopium lepidotum ssp. lepidotum (=Sci name),E,$500,"$943,774,061"
980,Viola lanaiensis (=Sci name),E,$500,"$943,774,561"
980,"Iliau, dwarf (Wilkesia hobdyi)",E,$500,"$943,775,061"
980,Capa rosa (Callicarpa ampla),E,$500,"$943,775,561"
980,Haha (Cyanea platyphylla),E,$500,"$943,776,061"
980,Ha`iwale (Cyrtandra crenata),E,$500,"$943,776,561"
980,Uvillo (Eugenia haematocarpa),E,$500,"$943,777,061"
980,"Holly, Cook's (Ilex cookii)",E,$500,"$943,777,561"
980,Lysimachia filifolia (=Sci name),E,$500,"$943,778,061"
980,Chupacallos (Pleodendron macranthum),E,$500,"$943,778,561"
980,Palo colorado (Ternstroemia luquillensis),E,$500,"$943,779,061"
980,Ternstroemia subsessilis (=Sci name),E,$500,"$943,779,561"
980,Gesneria pauciflora (=Sci name),T,$500,"$943,780,061"
980,Holei (Ochrosia kilaueaensis),E,$500,"$943,780,561"
980,Schiedea helleri (=Sci name),E,$500,"$943,781,061"
980,Haha (Cyanea mannii),E,$500,"$943,781,561"
980,Haha (Cyanea recta),T,$500,"$943,782,061"
980,Leptocereus grantianus (=Sci name),E,$500,"$943,782,561"
980,Lysimachia lydgatei (=Sci name),E,$500,"$943,783,061"
980,Phyllostegia warshaueri (=Sci name),E,$500,"$943,783,561"
980,Ilex sintenisii (=Sci name),E,$500,"$943,784,061"
980,Adiantum vivesii (=Sci name),E,$500,"$943,784,561"
981,"Combshell, Cumberlandian (Epioblasma brevidens)U.S.A. (TN - specified portions of the French Broad and Holston Rivers; see17.85(b)(1))",EXPN,$400,"$943,784,961"
981,Wahane (Pritchardia aylmer-robinsonii),E,$400,"$943,785,361"
981,Schiedea sarmentosa (=Sci name),E,$400,"$943,785,761"
981,`Akoko (Chamaesyce deppeana),E,$400,"$943,786,161"
981,Nehe (Lipochaeta fauriei),E,$400,"$943,786,561"
981,Nehe (Lipochaeta lobata var. leptophylla),E,$400,"$943,786,961"
981,Alani (Melicope munroi),E,$400,"$943,787,361"
981,Alani (Melicope quadrangularis),E,$400,"$943,787,761"
981,Phyllostegia glabra var. lanaiensis (=Sci name),E,$400,"$943,788,161"
981,Kaulu (Pteralyxia kauaiensis),E,$400,"$943,788,561"
981,Ha`iwale (Cyrtandra munroi),E,$400,"$943,788,961"
981,Kamakahala (Labordia tinifolia var. lanaiensis),E,$400,"$943,789,361"
981,Nehe (Lipochaeta kamolensis),E,$400,"$943,789,761"
981,Nehe (Lipochaeta micrantha),E,$400,"$943,790,161"
981,Nehe (Lipochaeta waimeaensis),E,$400,"$943,790,561"
981,Ma`oli`oli (Schiedea apokremnos),E,$400,"$943,790,961"
981,Schiedea lydgatei (=Sci name),E,$400,"$943,791,361"
981,Schiedea spergulina var. leiopoda (=Sci name),E,$400,"$943,791,761"
981,Schiedea spergulina var. spergulina (=Sci name),T,$400,"$943,792,161"
981,Laulihilihi (Schiedea stellarioides),E,$400,"$943,792,561"
981,Kuawawaenohu (Alsinidendron lychnoides),E,$400,"$943,792,961"
981,Haha (Cyanea copelandii ssp. copelandii),E,$400,"$943,793,361"
981,Mapele (Cyrtandra cyaneoides),E,$400,"$943,793,761"
981,Haha (Cyanea remyi),E,$400,"$943,794,161"
982,"Blossom, tubercled (pearlymussel) (Epioblasma torulosa torulosa)AL; Free-Flowing Reach of the Tennessee River below the Wilson Dam, Colbertand Lauderdale Counties, AL",EXPN,$300,"$943,794,461"
982,"Monkeyface, Cumberland (pearlymussel) (Quadrula intermedia)AL; Free-Flowing Reach of the Tennessee River below the Wilson Dam, Colbertand Lauderdale Counties, AL",EXPN,$300,"$943,794,761"
982,"Pondweed, Little Aguja (=Creek) (Potamogeton clystocarpus)",E,$300,"$943,795,061"
983,"Checker-mallow, Kenwood Marsh (Sidalcea oregana ssp. valida)",E,$280,"$943,795,341"
984,"Jaguarundi, Sinaloan (Herpailurus (=Felis) yagouaroundi tolteca)",E,$100,"$943,795,441"
984,"Chub, spotfin (Erimonax monachus)U.S.A. (TN - specified portions of the French Broad and Holston Rivers; see17.84(m)(1)(iii))",EXPN,$100,"$943,795,541"
984,"Madtom, Scioto (Noturus trautmani)",E,$100,"$943,795,641"
984,"Madtom, pygmy (Noturus stanauli)U.S.A. (TN - specified portions of the French Broad and Holston Rivers; see17.84(t)(1)(i))",EXPN,$100,"$943,795,741"
984,"Wild-buckwheat, gypsum (Eriogonum gypsophilum)",T,$100,"$943,795,841"
984,"Roseroot, Leedy's (Sedum integrifolium ssp. leedyi)",T,$100,"$943,795,941"
985,"Milk-vetch, heliotrope (Astragalus montii)",T,$45,"$943,795,986"
986,"Seal, Mediterranean monk (Monachus monachus)",E,$0,"$943,795,986"
986,"Seal, Saimaa (Phoca hispida saimensis)",E,$0,"$943,795,986"
986,"Chub, slender (Erimystax cahni)U.S.A. (TN - specified portions of the French Broad and Holston Rivers; see17.84(s)(1)(i))",EXPN,$0,"$943,795,986"
986,"Madtom, yellowfin (Noturus flavipinnis)U.S.A. (TN - specified portions of the French Broad and Holston Rivers; see17.84(e)(1)(iii))",EXPN,$0,"$943,795,986"
986,"Darter, duskytail (Etheostoma percnurum)U.S.A. (TN - specified portions of the French Broad and Holston Rivers; see17.84(q)(1)(ii))",EXPN,$0,"$943,795,986"
986,"Bean, Cumberland (pearlymussel) (Villosa trabalis)U.S.A. (TN - specified portions of the French Broad and Holston Rivers; see17.85(b)(1))",EXPN,$0,"$943,795,986"
986,"Monkeyface, Appalachian (pearlymussel) (Quadrula sparsa)USA (TN - specified portions of the French Broad and Holston Rivers; see17.85(b)(1))",EXPN,$0,"$943,795,986"
986,"Monkeyface, Cumberland (pearlymussel) (Quadrula intermedia)U.S.A. (TN - specified portions of the French Broad and Holston Rivers; see17.85(b)(1))",EXPN,$0,"$943,795,986"
986,"Pearlymussel, birdwing (Conradilla caelata)U.S.A. (TN - specified portions of the French Broad and Holston Rivers; see17.85(b)(1))",EXPN,$0,"$943,795,986"
986,"Pearlymussel, dromedary (Dromus dromas)U.S.A. (TN - specified portions of the French Broad and Holston Rivers; see17.85(b)(1))",EXPN,$0,"$943,795,986"
986,"Wartyback, white (pearlymussel) (Plethobasus cicatricosus)U.S.A. (TN - specified portions of the French Broad and Holston Rivers; see17.85(b)(1))",EXPN,$0,"$943,795,986"
986,"Pigtoe, rough (Pleurobema plenum)U.S.A. (TN - specified portions of the French Broad and Holston Rivers; see17.85(b)(1))",EXPN,$0,"$943,795,986"
986,"Pigtoe, shiny (Fusconaia cor)U.S.A. (TN - specified portions of the French Broad and Holston Rivers; see17.85(b)(1))",EXPN,$0,"$943,795,986"
986,"Pimpleback, orangefoot (pearlymussel) (Plethobasus cooperianus)U.S.A. (TN - specified portions of the French Broad and Holston Rivers; see",EXPN,$0,"$943,795,986"
,17.85(b)(1)),,,
986.0,"Ring pink (mussel) (Obovaria retusa)U.S.A. (TN - specified portions of the French Broad and Holston Rivers; see17.85(b)(1))",EXPN,$0,"$943,795,986"
986.0,"Pearlymussel, cracking (Hemistena lata)U.S.A. (TN - specified portions of the French Broad and Holston Rivers; see17.85(b)(1))",EXPN,$0,"$943,795,986"
986.0,"Fanshell (Cyprogenia stegaria)U.S.A. (TN - specified portions of the French Broad and Holston Rivers; see17.85(b)(1))",EXPN,$0,"$943,795,986"
986.0,"Riversnail, Anthony's (Athearnia anthonyi)U.S.A. (TN - specified portions of the French Broad and Holston Rivers; see17.85(b)(1))",EXPN,$0,"$943,795,986"
986.0,"Mesa-mint, Otay (Pogogyne nudiuscula)",E,$0,"$943,795,986"
